reply_negative_positive
"Hello Tamilasami,We are sorry that we could not meet your credit needs at this time. Many factors go into our underwriting and lending decisions, and we always strive to make the most responsible lending decisions possible. We do sometimes require additional documentation regarding your loan application in the form of various documents in order to ensure we are lending responsibly and as required by state regulations, which you can send to Support@CashNetUSA.com. This information is used only for the purposes of approving your loan application -  CashNetUSA does not sell this information and prides itself on taking precautions to ensure we protect your personal information. Please reach out to the CashNetUSA Customer Service team at (888) 801-9075 or email us at Support@CashNetUSA.com with any further questions."
"Hi Lucille,We’re sorry to hear that you weren’t satisfied with your CashNetUSA customer service experiences. We would like to investigate this further and help to find a resolution. To discuss further with a member of the team, please contact our dedicated CashNetUSA Customer Service line at (888) 801-9075."
"Hi Daniel,We appreciate your feedback and understand that not everyone’s financial situation is the same. Our mission is to provide opportunities for consumers to get fast and easy access to the credit they may not find with other lenders."
"Hi Cynthia,Please contact our customer service team for help with your questions: https://www.cashnetusa.com/contact-us.html"
"Hi Carolyn,We appreciate your feedback and understand that not everyone’s financial situation is the same. Our mission is to provide opportunities for consumers to get fast and easy access to the credit they may not find with other lenders."
"Hi Stanley, Glad we could help!"
"Hi Carla,We’re sorry to hear that you weren’t satisfied with your CashNetUSA experience and we would like to see how we can help you. For further assistance, please contact our dedicated CashNetUSA Customer Service team at (888) 801-9075."
"Hi JeanJ,CashNetUSA works to match our customers with our best possible offer based on their financial eligibility. Our customers are presented with their complete offer details before signing the contract. If you have a question about your specific offer, feel free to contact us at https://www.cashnetusa.com/contact-us.html"
"Hi William,We’re sorry to hear that you’ve had trouble with your account. For further assistance, please contact our dedicated CashNetUSA Customer Service team at (888) 801-9075."
"Hi Pierce,CashNetUSA works to match our customers with our best possible offer based on their financial eligibility. Our customers are presented with their complete offer details before signing the contract. If you have a question about your specific offer, feel free to contact us at https://www.cashnetusa.com/contact-us.html"
